_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,audience,audience:confidence,bias,bias:confidence,message,message:confidence,orig__golden,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
766196272,FALSE,finalized,1,8/5/15 5:45,national,1,neutral,1,policy,1,,,,L000551,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/92190287786/posts/449706661774549"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/92190287786/posts/449706661774549"">Post</a> by <a href=""https://www.facebook.com/92190287786"">Barbara Lee</a>.</div></div></br>",92190287786_449706661774549,From: Barbara Lee (Representative from California),,facebook,"Ten years ago this month, the international community joined together to bring the worldâ€™s attention to brutal attacks by the Government of Sudan against the people of Darfur.   Watch my full statement below."
766196273,FALSE,finalized,1,8/5/15 5:24,national,1,partisan,1,policy,1,,,,L000551,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/92190287786/posts/10151761767777787"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/92190287786/posts/10151761767777787"">Post</a> by <a href=""https://www.facebook.com/92190287786"">Barbara Lee</a>.</div></div></br>",92190287786_10151761767777787,From: Barbara Lee (Representative from California),,facebook,"Tomorrow the Supreme Court will hear oral arguments on The Voting Rights Act. Click here to learn more about how essential The Voting Rights Act is in protecting the heart of our democracy: the right to vote.
 
 Click here: http://bit.ly/V5Lqqt"
766196274,FALSE,finalized,1,8/5/15 5:40,national,1,neutral,1,other,1,,,,L000554,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/94590050881/posts/10151364113990882"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/94590050881/posts/10151364113990882"">Post</a> by <a href=""https://www.facebook.com/94590050881"">Frank LoBiondo</a>.</div></div></br>",94590050881_10151364113990882,From: Frank LoBiondo (Representative from New Jersey),,facebook,"Don't forget to ""Like"" the ""Jersey Shore Is Open"" page & share with your friends/family. "
766196275,FALSE,finalized,1,8/5/15 6:09,national,1,neutral,1,information,1,,,,L000554,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/94590050881/posts/3560764437268"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/94590050881/posts/3560764437268"">Post</a> by <a href=""https://www.facebook.com/94590050881"">Frank LoBiondo</a>.</div></div></br>",94590050881_3560764437268,From: Frank LoBiondo (Representative from New Jersey),,facebook,My remarks on the House Floor right now in ABSOLUTE ANGER at Speaker Boehner and GOP Leadership for adjourning before federal assistance for our communities and those devastated by Hurricane Sandy could be voted on. Raising hell will the NJ/NY delegations and Governors Christie & Cuomo. UNACCEPTABLE that other regions get immediate assistance in their time of need but our families and businesses do not.
766196276,FALSE,finalized,1,8/5/15 6:05,national,1,partisan,1,policy,1,,,,L000557,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6352928631/posts/10152148075788632"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6352928631/posts/10152148075788632"">Post</a> by <a href=""https://www.facebook.com/6352928631"">John Larson</a>.</div></div></br>",6352928631_10152148075788632,From: John Larson (Representative from Connecticut),,facebook,We must empower everyday Americans in our elections. That's why I am continuing to advocate for taking big money out of politics and why I have signed as an original co-sponsor of the Government By the People Act.
766196277,FALSE,finalized,1,8/5/15 6:05,national,1,neutral,1,mobilization,1,,,,L000557,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6352928631/posts/234991049976436"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6352928631/posts/234991049976436"">Post</a> by <a href=""https://www.facebook.com/6352928631"">John Larson</a>.</div></div></br>",6352928631_234991049976436,From: John Larson (Representative from Connecticut),,facebook,Looking for information on the most up-to-date federal grant resources? Follow the link to view this months grants e-newsletter.
766196278,FALSE,finalized,1,8/5/15 5:15,constituency,1,neutral,1,policy,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152895255143442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152895255143442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152895255143442,From: Jim Langevin (Representative from Rhode Island),,facebook,"My November blog posts include an exciting development for Rhode Island veterans thanks to Operation Stand Down, and a tour of the renovated WARM Center. Both of these Westerly projects are doing great things for the community and helping to end homelessness in our state."
766196279,FALSE,finalized,1,8/5/15 5:56,national,1,neutral,1,support,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152784887018442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152784887018442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152784887018442,From: Jim Langevin (Representative from Rhode Island),,facebook,"It was an inspiring day with constituents and caseworkers from the Rhode Island Coalition for the Homeless, House of Hope CDC and Amos House. I met with more than two dozen Rhode Islanders who are homeless or who have faced homelessness in the past. It takes tremendous courage to share such stories of struggle, and todayâ€™s group was certainly brave. They were honest and open, and their experiences reinforce the importance of affordable housing in our communities. Over the past decade, low-income families have experienced a 20 percent increase in spending on housing at the same time their incomes decreased by four percent. For too many families, that is not only unaffordable â€“ it is unsustainable. I look forward to continuing my work with these partners to increase access to affordable housing and to get Rhode Islanders who are struggling back on their feet."
766196280,FALSE,finalized,1,8/5/15 6:16,constituency,1,neutral,1,information,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152507515098442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152507515098442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152507515098442,From: Jim Langevin (Representative from Rhode Island),,facebook,"Today is the United Nations Public Service Day. There are so many ways that you can help your state and community, from volunteering at your local senior center or organizing a neighborhood clean up to mentoring a young person. Take a look at the Serve Rhode Island website or contact the agency to find volunteer and service opportunities near you."
766196281,FALSE,finalized,1,8/5/15 6:07,constituency,1,neutral,1,personal,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152410821538442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152410821538442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152410821538442,From: Jim Langevin (Representative from Rhode Island),,facebook,"My May blog posts are up, covering Electric Boat and Quonset Development Corporation, Ocean State Job Lot, the Wickford Art Association art show, Providence's urban wildlife designation ceremony, the Center for Women and Enterprise roundtable, and this past weekend's Exeter Job Corps graduation."
766196282,FALSE,finalized,1,8/5/15 5:26,constituency,1,partisan,1,policy,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152406018993442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152406018993442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152406018993442,From: Jim Langevin (Representative from Rhode Island),,facebook,"In honor of National Small Business Week, I want to recognize and thank all of the small business owners who have invested in and continue to believe in Rhode Island. Small businesses represent more than 99 percent of all employer firms in the United States, and have generated 64 percent of net new jobs over the past 15 years. The role of small business in the Rhode Island economy cannot be overstated. I am encouraged by the vision of state leaders who seek to reduce regulation and streamline the process of starting or expanding a business here, and in Congress, I will continue to fight for strong workforce development programs and career counseling in our schools, in order to close the skills gap. I believe that these efforts will result in a highly-skilled workforce ready to tackle careers in industries with high growth potential â€“ especially when it comes to small business."
766196283,FALSE,finalized,1,8/5/15 5:41,national,1,neutral,1,mobilization,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152340019683442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152340019683442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152340019683442,From: Jim Langevin (Representative from Rhode Island),,facebook,Donâ€™t forget that today is Tax Day! Visit the Rhode Island Division of Taxation website to learn more about the Free File programs that are available to you. 
766196284,FALSE,finalized,1,8/5/15 5:18,national,1,neutral,1,policy,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152315252698442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152315252698442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152315252698442,From: Jim Langevin (Representative from Rhode Island),,facebook,We need campaign finance reform that empowers all Americans in our electoral process.
766196285,FALSE,finalized,1,8/5/15 4:55,national,1,neutral,1,personal,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10152273271668442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10152273271668442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10152273271668442,From: Jim Langevin (Representative from Rhode Island),,facebook,"Happy St. Patrick's Day, everyone! Enjoy the day and be safe."
766196286,FALSE,finalized,1,8/5/15 5:04,national,1,neutral,1,personal,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/10151982017653442"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/10151982017653442"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_10151982017653442,From: Jim Langevin (Representative from Rhode Island),,facebook,"It was great to be a part of todayâ€™s ribbon cutting for the solar panel roof project completed at Rhode Island Public Transit Authority's Providence headquarters. Using public transportation is a great way to lower carbon emissions and reduce our impact on the environment. RIPTA has taken that goal a step further and, through this solar energy project, is emerging as a leader in clean energy in Rhode Island."
766196287,FALSE,finalized,1,8/5/15 5:33,national,1,neutral,1,information,1,,,,L000559,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/6578978441/posts/178198038999534"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/6578978441/posts/178198038999534"">Post</a> by <a href=""https://www.facebook.com/6578978441"">Congressman Jim Langevin</a>.</div></div></br>",6578978441_178198038999534,From: Jim Langevin (Representative from Rhode Island),,facebook,It's official. The Senate is moving ahead toward up or down votes on gun safety. Thank you to Rhode Island's Senator Sheldon Whitehouse and Senator Jack Reed for your leadership. It's time for debate in the House too.
766196288,FALSE,finalized,1,8/5/15 5:35,national,1,neutral,1,personal,1,,,,L000560,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135654683137079/posts/750350775000797"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135654683137079/posts/750350775000797"">Post</a> by <a href=""https://www.facebook.com/135654683137079"">Congressman Rick Larsen</a>.</div></div></br>",135654683137079_750350775000797,From: Rick Larsen (Representative from Washington),,facebook,"Constituents have shared their concerns with me about noise from jets stationed at Naval Air Station Whidbey Island. I have always been clear in my support for NASWIâ€™s role as one of the countryâ€™s premier Navy installations and the Growlers being stationed at the base, and I am committed to finding solutions that reduce the impact of noise on local communities. Check out these articles about a recent meeting I attended on Lopez Island and what I am doing to help find solutions.  http://www.islandssounder.com/news/279148921.html http://www.sanjuanislander.com/u-s-navy/17252"
766196289,FALSE,finalized,1,8/5/15 5:45,national,1,neutral,1,policy,1,,,,L000560,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135654683137079/posts/612829005419642"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135654683137079/posts/612829005419642"">Post</a> by <a href=""https://www.facebook.com/135654683137079"">Congressman Rick Larsen</a>.</div></div></br>",135654683137079_612829005419642,From: Rick Larsen (Representative from Washington),,facebook,"After too many years of brinkmanship and political games, we have a budget that sets a path forward to get Congress back to work on real issues. This deal is not perfect, but compromises rarely are. Iâ€™m pleased this budget undoes a large part of the senseless cuts of sequestration while taking a balanced approach to increasing revenue while cutting spending.   Iâ€™m disappointed the budget does not extend unemployment benefits that will expire for 25,000 jobless Washingtonians at the end of this month. This has to be a top priority for Congress early next year."
766196290,FALSE,finalized,1,8/5/15 5:20,national,1,partisan,1,policy,1,,,,L000560,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135654683137079/posts/604203129615563"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135654683137079/posts/604203129615563"">Post</a> by <a href=""https://www.facebook.com/135654683137079"">Congressman Rick Larsen</a>.</div></div></br>",135654683137079_604203129615563,From: Rick Larsen (Representative from Washington),,facebook,"Nearly 100,000 people have signed up for new health care in Washington state. That's real progress. I recorded this video to let you know about some of the stories I've heard from folks who have already signed up. Take a look."
766196291,FALSE,finalized,1,8/5/15 5:01,national,1,neutral,1,support,1,,,,L000560,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135654683137079/posts/589329874436222"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135654683137079/posts/589329874436222"">Post</a> by <a href=""https://www.facebook.com/135654683137079"">Congressman Rick Larsen</a>.</div></div></br>",135654683137079_589329874436222,From: Rick Larsen (Representative from Washington),,facebook,"I was in Bellingham earlier today and met with the folks who are helping people in Whatcom, Skagit, Snohomish, Island and San Juan counties sign up for health insurance through Washington Healthplanfinder. Our marketplace is being called one of the best in the country. More than 69,000 people in Washington have already applied for coverage."
766196292,FALSE,finalized,1,8/5/15 5:54,national,1,partisan,1,policy,1,,,,L000560,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135654683137079/posts/583555335013676"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135654683137079/posts/583555335013676"">Post</a> by <a href=""https://www.facebook.com/135654683137079"">Congressman Rick Larsen</a>.</div></div></br>",135654683137079_583555335013676,From: Rick Larsen (Representative from Washington),,facebook,"The House voted today on the 10th piecemeal bill to restore some government services during the shutdown. At this rate, it'll be sometime next spring before the shutdown's over.
 
 On the other hand, we could vote one time to reopen the government for all Americans. (Guess which approach I think is better.)
 
 Learn more here: http://bit.ly/1hzNRru"
766196293,FALSE,finalized,1,8/5/15 5:56,national,1,partisan,1,policy,1,,,,L000560,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135654683137079/posts/570508966318313"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135654683137079/posts/570508966318313"">Post</a> by <a href=""https://www.facebook.com/135654683137079"">Congressman Rick Larsen</a>.</div></div></br>",135654683137079_570508966318313,From: Rick Larsen (Representative from Washington),,facebook,"Under threat of U.S. military action, the Syrian government is now saying they'll sign the Chemical Weapons Convention. President Obama should take advantage of this diplomatic opening, but Syria needs to back its words with deeds. The President will speak on Syria at 6 p.m. PT. Let me know what you think."
766196294,FALSE,finalized,1,8/5/15 5:33,national,1,neutral,1,information,1,,,,L000562,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/133720816696865/posts/713551792047095"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/133720816696865/posts/713551792047095"">Post</a> by <a href=""https://www.facebook.com/133720816696865"">Representative Stephen F. Lynch</a>.</div></div></br>",133720816696865_713551792047095,From: Stephen Lynch (Representative from Massachusetts),,facebook,Interested in a spring internship in our district office in Boston? You can find more information on internship opportunities for college students on our website. http://lynch.house.gov/serving-you/internships
766196295,FALSE,finalized,1,8/5/15 5:06,national,1,neutral,1,policy,1,,,,L000562,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/133720816696865/posts/412640525471558"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/133720816696865/posts/412640525471558"">Post</a> by <a href=""https://www.facebook.com/133720816696865"">Representative Stephen F. Lynch</a>.</div></div></br>",133720816696865_412640525471558,From: Stephen Lynch (Representative from Massachusetts),,facebook,We have avoided the impact of the fiscal cliff. Not perfect but no tax hikes for middle income families. -SFL
766196296,FALSE,finalized,1,8/5/15 5:38,constituency,1,neutral,1,personal,1,,,,L000563,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103286879730089/posts/754824564576314"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103286879730089/posts/754824564576314"">Post</a> by <a href=""https://www.facebook.com/103286879730089"">Congressman Dan Lipinski</a>.</div></div></br>",103286879730089_754824564576314,From: Daniel Lipinski (Representative from Illinois),,facebook,"Due to a last minute change in plans by House leadership last week, Congressman Dan Lipinski had to stay in Washington for votes, resulting in the rescheduling of his town hall meeting.  The event has been moved to tomorrow, August 6, at 7:30 p.m., at Oak Lawn Community High School, located at 9400 Southwest Highway. Congressional staff will be available starting at 6:30 p.m."
766196297,FALSE,finalized,1,8/5/15 5:09,national,1,neutral,1,policy,1,,,,L000563,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103286879730089/posts/10202312334584950"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103286879730089/posts/10202312334584950"">Post</a> by <a href=""https://www.facebook.com/103286879730089"">Congressman Dan Lipinski</a>.</div></div></br>",103286879730089_10202312334584950,From: Daniel Lipinski (Representative from Illinois),,facebook,"Pleased to announce today that $11.4 million for the Lockport Powerhouse is included in the bipartisan $1.1 trillion government spending bill that is under consideration in both the House and the Senate. The funding will facilitate the completion of the design and the awarding of a construction contract for repairs to the forebay wall at the facility operated by the Metropolitan Water Reclamation District of Greater Chicago. For more than a century, the Lockport Powerhouse has been instrumental in maintaining the Chicago waterways system. I am proud to announce this funding that will help to ensure the powerhouse remains viable for many years to come. "
766196298,FALSE,finalized,1,8/5/15 5:58,national,1,neutral,1,policy,1,,,,L000563,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103286879730089/posts/502951666430273"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103286879730089/posts/502951666430273"">Post</a> by <a href=""https://www.facebook.com/103286879730089"">Congressman Dan Lipinski</a>.</div></div></br>",103286879730089_502951666430273,From: Daniel Lipinski (Representative from Illinois),,facebook,Tune in to Steve Cochran Show on WIND (560) at 5:35 tonight Chicago time to hear me talk about sequestration and the need for all sides to come together on a comprehensive deficit reduction package.
